id,friendly_url,name,alternate_name,post,latitude,longitude,bounds_northeast_latitude,bounds_northeast_longitude,bounds_southwest_latitude,bounds_southwest_longitude,viewport_northeast_latitude,viewport_northeast_longitude,viewport_southwest_latitude,viewport_southwest_longitude,type,parent_id,place_id,formatted_address,old_id
7170,attunga,Attunga,Attunga,2345,-30.929095,150.846466,-30.82973,150.97496,-30.969136,150.6993,-30.82973,150.97496,-30.969136,150.6993,suburb,101,ChIJ-U-Fred2oGsRILxDkLQJBgQ,"Attunga NSW 2345, Australia",1992
7171,garthowen,Garthowen,Garthowen,2345,-30.878487,150.884664,-30.82244,150.96413,-30.90837,150.84354,-30.82244,150.96413,-30.90837,150.84354,suburb,101,ChIJ1QtG5atzoGsRYL9DkLQJBgQ,"Garthowen NSW 2345, Australia",1993
7172,borah-creek,Borah Creek,Borah Creek,2346,-30.615731,150.524968,-30.54029,150.59681,-30.66693,150.43399,-30.54029,150.59681,-30.66693,150.43399,suburb,101,ChIJbcR5oQiLoGsRQL1DkLQJBgQ,"Borah Creek NSW 2346, Australia",1994
7173,halls-creek,Halls Creek,Halls Creek,2346,-30.737194,150.902043,-30.60337,151.14304,-30.917711,150.755286,-30.60337,151.14304,-30.917711,150.755286,suburb,101,ChIJs_jELksToGsRQMBDkLQJBgQ,"Halls Creek NSW 2346, Australia",1995
7174,klori,Klori,Klori,2346,-30.823998,150.754383,-30.75165,150.83923,-30.865979,150.674461,-30.75165,150.83923,-30.865979,150.674461,suburb,101,ChIJP75K_AlwoGsR4MBDkLQJBgQ,"Klori NSW 2346, Australia",1996
7175,manilla,Manilla,Manilla,2346,-30.747661,150.720478,-30.684886,150.79581,-30.78419,150.66445,-30.684886,150.79581,-30.78419,150.66445,suburb,101,ChIJLYDjKbFloGsRgMFDkLQJBgQ,"Manilla NSW 2346, Australia",1997
7176,namoi-river,Namoi River,Namoi River,2346,-30.608642,150.767586,-30.486231,150.95407,-30.699,150.6895,-30.486231,150.95407,-30.699,150.6895,suburb,101,ChIJQ1G-SOZooGsRMMJDkLQJBgQ,"Namoi River NSW 2346, Australia",1998
7177,new-mexico,New Mexico,New Mexico,2346,-30.740436,150.62781,-30.6355,150.69371,-30.79382,150.56225,-30.6355,150.69371,-30.79382,150.56225,suburb,101,ChIJe5_pefZioGsRUMJDkLQJBgQ,"New Mexico NSW 2346, Australia",1999
7178,rushes-creek,Rushes Creek,Rushes Creek,2346,-30.845044,150.600555,-30.76532,150.709341,-30.94058,150.491778,-30.76532,150.709341,-30.94058,150.491778,suburb,101,ChIJu1rmGzh-oGsRwMNDkLQJBgQ,"Rushes Creek NSW 2346, Australia",2000
7179,upper-manilla,Upper Manilla,Upper Manilla,2346,-30.639904,150.675293,-30.52604,150.744392,-30.70116,150.57718,-30.52604,150.744392,-30.70116,150.57718,suburb,101,ChIJBV9JCRteoGsRsMRDkLQJBgQ,"Upper Manilla NSW 2346, Australia",2001
7180,warrabah,Warrabah,Warrabah,2346,-30.502663,151.000071,-30.40773,151.06967,-30.58083,150.891253,-30.40773,151.06967,-30.58083,150.891253,suburb,101,ChIJ55jeiJM3oGsRMMVDkLQJBgQ,"Warrabah NSW 2346, Australia",2002
7181,wimborne,Wimborne,Wimborne,2346,-30.692769,150.65532,-30.64399,150.70625,-30.73228,150.60439,-30.64399,150.70625,-30.73228,150.60439,suburb,101,ChIJmYyWNeRjoGsR4MVDkLQJBgQ,"Wimborne NSW 2346, Australia",2003
7182,wongo-creek,Wongo Creek,Wongo Creek,2346,-30.729975,150.513464,-30.64934,150.577474,-30.80556,150.45261,-30.64934,150.577474,-30.80556,150.45261,suburb,101,ChIJ83nhK5-IoGsREMZDkLQJBgQ,"Wongo Creek NSW 2346, Australia",2004
7183,banoon,Banoon,Banoon,2347,-30.532684,150.41831,-30.4354,150.49018,-30.60571,150.34644,-30.4354,150.49018,-30.60571,150.34644,suburb,101,ChIJIZsZ2zzzoGsRcLxDkLQJBgQ,"Banoon NSW 2347, Australia",2005
7184,barraba,Barraba,Barraba,2347,-30.378591,150.610519,-30.22517,150.76952,-30.53738,150.39554,-30.22517,150.76952,-30.53738,150.39554,suburb,101,ChIJ6R3DJ2n0oGsRgLxDkLQJBgQ,"Barraba NSW 2347, Australia",2006
7185,cobbadah,Cobbadah,Cobbadah,2347,-30.23174,150.57803,-30.103918,150.65714,-30.29599,150.46904,-30.103918,150.65714,-30.29599,150.46904,suburb,101,ChIJe9CtVwMAoWsRIL5DkLQJBgQ,"Cobbadah NSW 2347, Australia",2007
7186,gulf-creek,Gulf Creek,Gulf Creek,2347,-30.196715,150.694122,-30.11724,150.84794,-30.23356,150.6359,-30.11724,150.84794,-30.23356,150.6359,suburb,101,ChIJZX1zjIuuoWsRAMBDkLQJBgQ,"Gulf Creek NSW 2347, Australia",2008
7187,gundamulda,Gundamulda,Gundamulda,2347,-30.258742,150.720569,-30.21157,150.78868,-30.29524,150.64681,-30.21157,150.78868,-30.29524,150.64681,suburb,101,ChIJ5WJEebysoWsRIMBDkLQJBgQ,"Gundamulda NSW 2347, Australia",2009
7188,ironbark,Ironbark,Ironbark,2347,-30.293582,150.785166,-30.21408,150.86892,-30.35639,150.70141,-30.21408,150.86892,-30.35639,150.70141,suburb,101,ChIJ93jN-YmyoWsRcMBDkLQJBgQ,"Ironbark NSW 2347, Australia",2010
7189,lindesay,Lindesay,Lindesay,2347,-30.356182,150.301798,-30.23745,150.42634,-30.43272,150.18296,-30.23745,150.42634,-30.43272,150.18296,suburb,101,ChIJGQxHu_zloGsRIMFDkLQJBgQ,"Lindesay NSW 2347, Australia",2011
7190,longarm,Longarm,Longarm,2347,-30.494673,150.541198,-30.410749,150.61951,-30.56144,150.48655,-30.410749,150.61951,-30.56144,150.48655,suburb,101,ChIJ1ehVtUb2oGsRUMFDkLQJBgQ,"Longarm NSW 2347, Australia",2012
7191,mayvale,Mayvale,Mayvale,2347,-30.402286,150.409845,-30.331689,150.4616,-30.47905,150.35809,-30.331689,150.4616,-30.47905,150.35809,suburb,101,ChIJTzhkhFjwoGsRsMFDkLQJBgQ,"Mayvale NSW 2347, Australia",2013
7192,red-hill,Red Hill,Red Hill,2347,-30.476209,150.62932,-30.418583,150.71008,-30.56896,150.54329,-30.418583,150.71008,-30.56896,150.54329,suburb,101,ChIJ0cpzEP1YoGsRYMNDkLQJBgQ,"Red Hill NSW 2347, Australia",2014
7193,thirloene,Thirloene,Thirloene,2347,-30.338423,150.924899,-30.24314,150.97006,-30.44497,150.82928,-30.24314,150.97006,-30.44497,150.82928,suburb,101,ChIJJwtUYi9LoGsRQMRDkLQJBgQ,"Thirloene NSW 2347, Australia",2015
7194,upper-horton,Upper Horton,Upper Horton,2347,-30.140556,150.444963,-30.03291,150.520198,-30.3231,150.14545,-30.03291,150.520198,-30.3231,150.14545,suburb,101,ChIJ_RB4tYYdoWsRoMRDkLQJBgQ,"Upper Horton NSW 2347, Australia",2016
7195,woodsreef,Woodsreef,Woodsreef,2347,-30.394438,150.740542,-30.33034,150.92745,-30.5444,150.658251,-30.33034,150.92745,-30.5444,150.658251,suburb,101,ChIJJzG7NtVPoGsRIMZDkLQJBgQ,"Woodsreef NSW 2347, Australia",2017
7196,aberfoyle,Aberfoyle,Aberfoyle,2350,-30.259014,152.015651,-30.13484,152.11406,-30.33813,151.85632,-30.13484,152.11406,-30.33813,151.85632,suburb,101,ChIJo7x-jtgYn2sRwKtDkLQJBgQ,"Aberfoyle NSW 2350, Australia",2019
7197,abington,Abington,Abington,2350,-30.303313,151.205632,-30.252429,151.34675,-30.40117,151.13448,-30.252429,151.34675,-30.40117,151.13448,suburb,101,ChIJkbOtTV7UoWsR0KtDkLQJBgQ,"Abington NSW 2350, Australia",2020
7198,argyle,Argyle,Argyle,2350,-30.537929,151.843189,-30.48815,151.914021,-30.671349,151.75207,-30.48815,151.914021,-30.671349,151.75207,suburb,101,ChIJcQY6kgSnn2sRAKxDkLQJBgQ,"Argyle NSW 2350, Australia",2021
7199,armidale,Armidale,Armidale,2350,-30.486434,151.677184,-30.4172,151.7756,-30.583843,151.55918,-30.4172,151.7756,-30.583843,151.55918,suburb,101,ChIJ0WtkGlB1n2sREKxDkLQJBgQ,"Armidale NSW 2350, Australia",2022
7200,boorolong,Boorolong,Boorolong,2350,-30.320743,151.533709,-30.26243,151.59626,-30.45148,151.3217,-30.26243,151.59626,-30.45148,151.3217,suburb,101,ChIJw0_UvHt5n2sRYK1DkLQJBgQ,"Boorolong NSW 2350, Australia",2023
7201,castle-doyle,Castle Doyle,Castle Doyle,2350,-30.642604,151.764651,-30.56393,151.850118,-30.688051,151.72233,-30.56393,151.850118,-30.688051,151.72233,suburb,101,ChIJB2rQ71ahn2sRkK5DkLQJBgQ,"Castle Doyle NSW 2350, Australia",2024
7202,dangarsleigh,Dangarsleigh,Dangarsleigh,2350,-30.61858,151.668552,-30.573289,151.74586,-30.682604,151.61863,-30.573289,151.74586,-30.682604,151.61863,suburb,101,ChIJV5I1Y4uYn2sREK9DkLQJBgQ,"Dangarsleigh NSW 2350, Australia",2025
7203,donald-creek,Donald Creek,Donald Creek,2350,-30.433088,151.76063,-30.39778,151.79385,-30.451056,151.727409,-30.39778,151.79385,-30.451056,151.727409,suburb,101,ChIJwxqr9PYMn2sRUK9DkLQJBgQ,"Donald Creek NSW 2350, Australia",2026
7204,dumaresq,Dumaresq,Dumaresq,2350,-30.408887,151.559544,-30.36736,151.64831,-30.49889,151.45962,-30.36736,151.64831,-30.49889,151.45962,suburb,101,ChIJ5VHPr_J2n2sRgK9DkLQJBgQ,"Dumaresq NSW 2350, Australia",2027
7205,duval,Duval,Duval,2350,-30.494722,151.667126,-30.483716,151.678973,-30.50236,151.649721,-30.483716,151.678973,-30.50236,151.649721,suburb,101,ChIJi5_vE3B1n2sRACpEkLQJBgU,"Duval NSW 2350, Australia",2028
7206,hillgrove,Hillgrove,Hillgrove,2350,-30.569796,151.904583,-30.4497,152.05033,-30.81194,151.88781,-30.4497,152.05033,-30.81194,151.88781,suburb,101,ChIJn9mv4A-pn2sRILFDkLQJBgQ,"Hillgrove NSW 2350, Australia",2030
7207,invergowrie,Invergowrie,Invergowrie,2350,-30.50491,151.524327,-30.47835,151.55544,-30.540986,151.45851,-30.47835,151.55544,-30.540986,151.45851,suburb,101,ChIJl11ZuimDn2sRYLFDkLQJBgQ,"Invergowrie NSW 2350, Australia",2031
7208,jeogla,Jeogla,Jeogla,2350,-30.57183,152.110323,-30.502242,152.388141,-30.87167,151.963706,-30.502242,152.388141,-30.87167,151.963706,suburb,101,ChIJbX1z4phWnmsRoLFDkLQJBgQ,"Jeogla NSW 2350, Australia",2032
7209,kellys-plains,Kellys Plains,Kellys Plains,2350,-30.579527,151.641086,-30.56306,151.650853,-30.60367,151.60139,-30.56306,151.650853,-30.60367,151.60139,suburb,101,ChIJiYeybEyZn2sRwLFDkLQJBgQ,"Kellys Plains NSW 2350, Australia",2033
7210,lyndhurst,Lyndhurst,Lyndhurst,2350,-30.328895,152.058759,-30.27449,152.16432,-30.44222,151.95,-30.27449,152.16432,-30.44222,151.95,suburb,101,ChIJ-4Boawken2sRILNDkLQJBgQ,"Lyndhurst NSW 2350, Australia",2034
7211,puddledock,Puddledock,Puddledock,2350,-30.392668,151.755165,-30.34972,151.79067,-30.41992,151.72643,-30.34972,151.79067,-30.41992,151.72643,suburb,101,ChIJv1tdN2YNn2sRwLRDkLQJBgQ,"Puddledock NSW 2350, Australia",2035
7212,saumarez,Saumarez,Saumarez,2350,-30.577246,151.590971,-30.539256,151.62663,-30.60751,151.551909,-30.539256,151.62663,-30.60751,151.551909,suburb,101,ChIJK8LkHI-bn2sRgLVDkLQJBgQ,"Saumarez NSW 2350, Australia",2036
7213,saumarez-ponds,Saumarez Ponds,Saumarez Ponds,2350,-30.530018,151.55278,-30.45515,151.58625,-30.54291,151.51931,-30.45515,151.58625,-30.54291,151.51931,suburb,101,ChIJsd-Pib2dn2sRkLVDkLQJBgQ,"Saumarez Ponds NSW 2350, Australia",2037
7214,thalgarrah,Thalgarrah,Thalgarrah,2350,-30.403241,151.889168,-30.29428,152.01868,-30.51659,151.759654,-30.29428,152.01868,-30.51659,151.759654,suburb,101,ChIJla74rqQLn2sRoLZDkLQJBgQ,"Thalgarrah NSW 2350, Australia",2038
7215,tilbuster,Tilbuster,Tilbuster,2350,-30.403691,151.69584,-30.38324,151.74728,-30.44976,151.654382,-30.38324,151.74728,-30.44976,151.654382,suburb,101,ChIJ8xy6q8oMn2sR8LZDkLQJBgQ,"Tilbuster NSW 2350, Australia",2039
7216,wards-mistake,Wards Mistake,Wards Mistake,2350,-30.133675,152.00501,-30.07113,152.148426,-30.19014,151.91554,-30.07113,152.148426,-30.19014,151.91554,suburb,101,ChIJJ3E2hi8nn2sR4LdDkLQJBgQ,"Wards Mistake NSW 2350, Australia",2040
7217,west-armidale,West Armidale,West Armidale,2350,-30.509648,151.64557,-30.497796,151.654333,-30.517982,151.629502,-30.497796,151.654333,-30.517982,151.629502,suburb,101,ChIJDUcrYyWen2sRcCpEkLQJBgU,"West Armidale NSW 2350, Australia",2041
7218,wollomombi,Wollomombi,Wollomombi,2350,-30.515375,152.045393,-30.363659,152.279499,-30.60083,152.008471,-30.363659,152.279499,-30.60083,152.008471,suburb,101,ChIJf-cyLcr8nmsRILhDkLQJBgQ,"Wollomombi NSW 2350, Australia",2042
7219,wongwibinda,Wongwibinda,Wongwibinda,2350,-30.294433,152.169322,-30.145507,152.3301,-30.395488,152.06917,-30.145507,152.3301,-30.395488,152.06917,suburb,101,ChIJx_RX-jjdnmsRQLhDkLQJBgQ,"Wongwibinda NSW 2350, Australia",2043
7220,kootingal,Kootingal,Kootingal,2352,-31.053868,151.05473,-31.01243,151.128656,-31.11343,150.99374,-31.01243,151.128656,-31.11343,150.99374,suburb,101,ChIJ7bGRlJ6nCmsR8MBDkLQJBgQ,"Kootingal NSW 2352, Australia",2045
7221,limbri,Limbri,Limbri,2352,-31.039018,151.158588,-30.955893,151.29857,-31.13065,151.11816,-30.955893,151.29857,-31.13065,151.11816,suburb,101,ChIJQVlSFAqqCmsRAMFDkLQJBgQ,"Limbri NSW 2352, Australia",2046
7222,mulla-creek,Mulla Creek,Mulla Creek,2352,-31.145781,151.172809,-31.05225,151.28134,-31.25007,151.07337,-31.05225,151.28134,-31.25007,151.07337,suburb,101,ChIJ8XPiWeOoCmsRAMJDkLQJBgQ,"Mulla Creek NSW 2352, Australia",2047
7223,tintinhull,Tintinhull,Tintinhull,2352,-31.086091,151.018243,-31.04248,151.02993,-31.09857,150.96699,-31.04248,151.02993,-31.09857,150.96699,suburb,101,ChIJDfv389WgCmsRYMRDkLQJBgQ,"Tintinhull NSW 2352, Australia",2048
7224,moonbi,Moonbi,Moonbi,2353,-31.02259,151.069636,-30.856861,151.147546,-31.04585,150.94449,-30.856861,151.147546,-31.04585,150.94449,suburb,101,ChIJ7d_LleMLoGsR0MFDkLQJBgQ,"Moonbi NSW 2353, Australia",2049
7225,kentucky,Kentucky,Kentucky,2354,-30.758963,151.450601,-30.67017,151.50983,-30.83865,151.25634,-30.67017,151.50983,-30.83865,151.25634,suburb,101,ChIJaxUZa42Ln2sR0LFDkLQJBgQ,"Kentucky NSW 2354, Australia",2050
7226,kentucky-south,Kentucky South,Kentucky South,2354,-30.803043,151.453165,-30.77674,151.51844,-30.8314,151.38789,-30.77674,151.51844,-30.8314,151.38789,suburb,101,ChIJyXwI7cKMn2sR4LFDkLQJBgQ,"Kentucky South NSW 2354, Australia",2051
7227,niangala,Niangala,Niangala,2354,-31.296918,151.407114,-31.2226,151.61997,-31.60995,151.357936,-31.2226,151.61997,-31.60995,151.357936,suburb,101,ChIJzcmk_plIdWsRsKZDkLQJBgQ,"Niangala NSW, Australia",2052
7228,nowendoc,Nowendoc,Nowendoc,2354,-31.513572,151.716603,-31.310595,152.03479,-31.63174,151.55159,-31.310595,152.03479,-31.63174,151.55159,suburb,101,ChIJizSK7sBrdWsR4KZDkLQJBgQ,"Nowendoc NSW 2354, Australia",2053
7229,walcha,Walcha,Walcha,2354,-30.985189,151.592485,-30.755657,152.29545,-31.45195,151.303401,-30.755657,152.29545,-31.45195,151.303401,suburb,101,ChIJlYoENmncn2sRwLdDkLQJBgQ,"Walcha NSW 2354, Australia",2054
7230,walcha-road,Walcha Road,Walcha Road,2354,-30.945391,151.40277,-30.8765,151.49592,-30.98459,151.34239,-30.8765,151.49592,-30.98459,151.34239,suburb,101,ChIJo8coxzL3n2sRwMRDkLQJBgQ,"Walcha Road NSW 2354, Australia",2055
7231,wollun,Wollun,Wollun,2354,-30.841237,151.429688,-30.80066,151.51449,-30.92235,151.3693,-30.80066,151.51449,-30.92235,151.3693,suburb,101,ChIJHSedE5Xzn2sRMLhDkLQJBgQ,"Wollun NSW 2354, Australia",2056
7232,woolbrook,Woolbrook,Woolbrook,2354,-30.9624,151.352973,-30.81557,151.43142,-31.09544,151.20691,-30.81557,151.43142,-31.09544,151.20691,suburb,101,ChIJLcW5g_ICoGsRMMZDkLQJBgQ,"Woolbrook NSW 2354, Australia",2057
7233,yarrowitch,Yarrowitch,Yarrowitch,2354,-31.418297,152.043277,-30.96785,152.34961,-31.5005,151.806078,-30.96785,152.34961,-31.5005,151.806078,suburb,101,ChIJB1vNDzYrnmsRoKtDkLQJBgQ,"Yarrowitch NSW 2354, Australia",2058
7234,bendemeer,Bendemeer,Bendemeer,2355,-30.878524,151.15991,-30.6297,151.31078,-30.977773,151.04432,-30.6297,151.31078,-30.977773,151.04432,suburb,101,ChIJu88xKUIXoGsRoLxDkLQJBgQ,"Bendemeer NSW 2355, Australia",2059
7235,retreat,Retreat,Retreat,2355,-30.610332,151.082754,-30.55246,151.16112,-30.67446,150.96906,-30.55246,151.16112,-30.67446,150.96906,suburb,101,ChIJjx2kh2U8oGsRcMNDkLQJBgQ,"Retreat NSW 2355, Australia",2060
7236,watsons-creek,Watsons Creek,Watsons Creek,2355,-30.734293,151.051827,-30.569741,151.103975,-30.79356,150.90241,-30.569741,151.103975,-30.79356,150.90241,suburb,101,ChIJPzlcLRY-oGsRgMVDkLQJBgQ,"Watsons Creek NSW 2355, Australia",2061
7237,gwabegar,Gwabegar,Gwabegar,2356,-30.608824,148.968178,-30.44296,149.13819,-30.71625,148.81072,-30.44296,149.13819,-30.71625,148.81072,suburb,101,ChIJ0VRRC78uCGsRYLpDkLQJBgQ,"Gwabegar NSW 2356, Australia",2062
7238,bomera,Bomera,Bomera,2357,-31.504603,149.7789,-31.40277,149.91485,-31.622495,149.642952,-31.40277,149.91485,-31.622495,149.642952,suburb,101,ChIJk7W7ap59CWsRIL1DkLQJBgQ,"Bomera NSW 2357, Australia",2063
7239,bugaldie,Bugaldie,Bugaldie,2357,-31.123358,149.11055,-31.04175,149.25821,-31.27401,149.02022,-31.04175,149.25821,-31.27401,149.02022,suburb,101,ChIJI8PjlXqrCWsRcLlDkLQJBgQ,"Bugaldie NSW 2357, Australia",2065
7240,coonabarabran,Coonabarabran,Coonabarabran,2357,-31.273913,149.277421,-31.18825,149.37384,-31.336509,149.0609,-31.18825,149.37384,-31.336509,149.0609,suburb,101,ChIJ1Q7_QOUGCWsR0HhDkLQJBgQ,"Coonabarabran NSW 2357, Australia",2066
7241,dandry,Dandry,Dandry,2357,-31.154153,149.376576,-30.86323,149.67757,-31.22294,149.21808,-30.86323,149.67757,-31.22294,149.21808,suburb,101,ChIJPZIV8HmVCWsRALpDkLQJBgQ,"Dandry NSW 2357, Australia",2067
7242,gowang,Gowang,Gowang,2357,-31.429066,149.075344,-31.33683,149.19523,-31.50634,148.95501,-31.33683,149.19523,-31.50634,148.95501,suburb,101,ChIJQ8tfL-jhCGsRcHpDkLQJBgQ,"Gowang NSW 2357, Australia",2068
7243,purlewaugh,Purlewaugh,Purlewaugh,2357,-31.345053,149.503919,-31.25454,149.72256,-31.44268,149.44936,-31.25454,149.72256,-31.44268,149.44936,suburb,101,ChIJy22N7zl2CWsRwHxDkLQJBgQ,"Purlewaugh NSW 2357, Australia",2069
7244,rocky-glen,Rocky Glen,Rocky Glen,2357,-31.114604,149.567804,-30.96539,149.70036,-31.18942,149.41456,-30.96539,149.70036,-31.18942,149.41456,suburb,101,ChIJByAnx4aUCWsRQLtDkLQJBgQ,"Rocky Glen NSW 2357, Australia",2070
7245,tannabar,Tannabar,Tannabar,2357,-31.36263,149.143301,-31.28791,149.32229,-31.42243,149.043505,-31.28791,149.32229,-31.42243,149.043505,suburb,101,ChIJgzwlZp0DCWsRAH1DkLQJBgQ,"Tannabar NSW 2357, Australia",2071
7246,ulamambri,Ulamambri,Ulamambri,2357,-31.331298,149.385674,-31.20784,149.4658,-31.39807,149.307731,-31.20784,149.4658,-31.39807,149.307731,suburb,101,ChIJw6nZ0JiYCWsRgH1DkLQJBgQ,"Ulamambri NSW 2357, Australia",2072
7247,arding,Arding,Arding,2358,-30.556158,151.530958,-30.530124,151.578275,-30.61421,151.463999,-30.530124,151.578275,-30.61421,151.463999,suburb,101,ChIJ7a-D-zebn2sR8KtDkLQJBgQ,"Arding NSW 2358, Australia",2074
7248,balala,Balala,Balala,2358,-30.618547,151.303487,-30.50838,151.41996,-30.72849,151.14668,-30.50838,151.41996,-30.72849,151.14668,suburb,101,ChIJ65hGUvODn2sRYKxDkLQJBgQ,"Balala NSW 2358, Australia",2075
7249,gostwyck,Gostwyck,Gostwyck,2358,-30.696191,151.59401,-30.65485,151.6791,-30.75925,151.54105,-30.65485,151.6791,-30.75925,151.54105,suburb,101,ChIJb0o0SNeQn2sR0LBDkLQJBgQ,"Gostwyck NSW 2358, Australia",2076
7250,kingstown,Kingstown,Kingstown,2358,-30.505061,151.123178,-30.37048,151.28175,-30.60661,150.997511,-30.37048,151.28175,-30.60661,150.997511,suburb,101,ChIJufGte9QxoGsRELJDkLQJBgQ,"Kingstown NSW 2358, Australia",2077
7251,mihi,Mihi,Mihi,2358,-30.726041,151.695328,-30.66786,151.774525,-30.77551,151.632767,-30.66786,151.774525,-30.77551,151.632767,suburb,101,ChIJ6QT8THy9n2sRgLNDkLQJBgQ,"Mihi NSW 2358, Australia",2078
7252,rocky-river,Rocky River,Rocky River,2358,-30.610212,151.487356,-30.562368,151.514045,-30.63307,151.404875,-30.562368,151.514045,-30.63307,151.404875,suburb,101,ChIJC4CGMLyFn2sRILVDkLQJBgQ,"Rocky River NSW 2358, Australia",2079
7253,salisbury-plains,Salisbury Plains,Salisbury Plains,2358,-30.812608,151.600684,-30.70277,151.72419,-30.87559,151.49075,-30.70277,151.72419,-30.87559,151.49075,suburb,101,ChIJL-eGdImTn2sRQLVDkLQJBgQ,"Salisbury Plains NSW 2358, Australia",2080
7254,torryburn,Torryburn,Torryburn,2358,-30.44977,151.19986,-30.3352,151.27812,-30.54139,151.1216,-30.3352,151.27812,-30.54139,151.1216,suburb,101,ChIJY58bX54soGsRQLdDkLQJBgQ,"Torryburn NSW 2358, Australia",2081
7255,uralla,Uralla,Uralla,2358,-30.641373,151.500717,-30.58539,151.64267,-30.74785,151.39479,-30.58539,151.64267,-30.74785,151.39479,suburb,101,ChIJE0ZkPcSPn2sRoLdDkLQJBgQ,"Uralla NSW 2358, Australia",2082
7256,yarrowyck,Yarrowyck,Yarrowyck,2358,-30.459452,151.35557,-30.306824,151.48104,-30.57878,151.23221,-30.306824,151.48104,-30.57878,151.23221,suburb,101,ChIJLbc2bnWAn2sRsLhDkLQJBgQ,"Yarrowyck NSW 2358, Australia",2083
7257,aberdeen,Aberdeen,Aberdeen,2359,-29.990816,151.046318,-29.95701,151.11664,-30.036845,150.97578,-29.95701,151.11664,-30.036845,150.97578,suburb,101,ChIJx9_YG5PpoWsRsKtDkLQJBgQ,"Aberdeen NSW 2359, Australia",1881
7258,bundarra,Bundarra,Bundarra,2359,-30.171827,151.07574,-30.0121,151.32683,-30.290321,150.82139,-30.0121,151.32683,-30.290321,150.82139,suburb,101,ChIJc8fY36DFoWsREK5DkLQJBgQ,"Bundarra NSW 2359, Australia",2086
7259,camerons-creek,Camerons Creek,Camerons Creek,2359,-30.397966,151.113904,-30.25517,151.16019,-30.42409,151.0238,-30.25517,151.16019,-30.42409,151.0238,suburb,101,ChIJ7esiMQ7NoWsRMK5DkLQJBgQ,"Camerons Creek NSW 2359, Australia",2087
7260,auburn-vale,Auburn Vale,Auburn Vale,2360,-29.836094,151.038478,-29.77659,151.08597,-29.87029,150.97122,-29.77659,151.08597,-29.87029,150.97122,suburb,101,ChIJRbjy1vfxoWsRIKxDkLQJBgQ,"Auburn Vale NSW 2360, Australia",2088
7261,brodies-plains,Brodies Plains,Brodies Plains,2360,-29.808713,151.195745,-29.77242,151.23094,-29.85038,151.16055,-29.77242,151.23094,-29.85038,151.16055,suburb,101,ChIJo1mXo235oWsRsK1DkLQJBgQ,"Brodies Plains NSW 2360, Australia",2089
7262,bukkulla,Bukkulla,Bukkulla,2360,-29.501113,151.127494,-29.4014,151.21557,-29.62981,150.996977,-29.4014,151.21557,-29.62981,150.996977,suburb,101,ChIJd40-EQUPomsRkL1DkLQJBgQ,"Bukkulla NSW 2360, Australia",2090
7263,cherry-tree-hill,Cherry Tree Hill,Cherry Tree Hill,2360,-29.532171,150.996318,-29.4935,151.07292,-29.62191,150.9396,-29.4935,151.07292,-29.62191,150.9396,suburb,101,ChIJ3adQ7kIZomsRAL5DkLQJBgQ,"Cherry Tree Hill NSW 2360, Australia",2091
7264,copeton,Copeton,Copeton,2360,-30.009836,150.91887,-29.81235,151.04465,-30.196821,150.79309,-29.81235,151.04465,-30.196821,150.79309,suburb,101,ChIJ76vEhs-_oWsRYL5DkLQJBgQ,"Copeton NSW 2360, Australia",2092
7265,elsmore,Elsmore,Elsmore,2360,-29.803201,151.271618,-29.75452,151.36376,-29.90368,151.21145,-29.75452,151.36376,-29.90368,151.21145,suburb,101,ChIJCfSjHAj-oWsR4K9DkLQJBgQ,"Elsmore NSW 2360, Australia",2093
7266,gilgai,Gilgai,Gilgai,2360,-29.853966,151.117056,-29.8392,151.19352,-29.92541,151.03972,-29.8392,151.19352,-29.92541,151.03972,suburb,101,ChIJp8A19v3voWsRcLBDkLQJBgQ,"Gilgai NSW 2360, Australia",2094
7267,graman,Graman,Graman,2360,-29.46977,150.928261,-29.34289,151.0199,-29.54117,150.75595,-29.34289,151.0199,-29.54117,150.75595,suburb,101,ChIJR2NC5E48omsR4L9DkLQJBgQ,"Graman NSW 2360, Australia",2095
7268,gum-flat,Gum Flat,Gum Flat,2360,-29.797176,150.929555,-29.74415,151.03561,-29.84453,150.8235,-29.74415,151.03561,-29.84453,150.8235,suburb,101,ChIJEyo_pZnzoWsREMBDkLQJBgQ,"Gum Flat NSW 2360, Australia",2096
7269,howell,Howell,Howell,2360,-29.942182,151.035186,-29.89383,151.118382,-29.98178,150.97487,-29.89383,151.118382,-29.98178,150.97487,suburb,101,ChIJ_ZvhT7HuoWsRQLFDkLQJBgQ,"Howell NSW 2360, Australia",2097
7270,inverell,Inverell,Inverell,2360,-29.776279,151.113436,-29.67992,151.20524,-29.851979,151.02097,-29.67992,151.20524,-29.851979,151.02097,suburb,101,ChIJH050xEL3oWsRULFDkLQJBgQ,"Inverell NSW 2360, Australia",2098
7271,little-plain,Little Plain,Little Plain,2360,-29.729142,150.951206,-29.68931,150.99023,-29.77657,150.86385,-29.68931,150.99023,-29.77657,150.86385,suburb,101,ChIJf-uvaqOMoWsRQMFDkLQJBgQ,"Little Plain NSW 2360, Australia",2100
